Name,Year,Globe best film winner,Globe best film nominee,BAFTA best film winner,BAFTA best film nominee,Spirit best film nominee,Spirit best film winner,Critic best film winner,Critic best film nominee,Oscar best film winner,Oscar best film nominee,Director,Globe best director winner,Globe best director nominee,BAFTA best director winner,BAFTA best director nominee,Spirit best director winner,Spirit best director nominee,Oscar best director winner,Oscar best director nominee,Actor,Globe best actor winner,Globe best actor nominee,BAFTA best actor winner,BAFTA best actor nominee,Spirit best actor winner,Spirit best actor nominee,Guild best actor winner,Guild best actor nominee,Oscar best actor winner,Oscar best actor nominee,Actress,Globe best actress winner,Globe best actress nominee,BAFTA best actress winner,BAFTA best actress nominee,Spirit best actress winner,Spirit best actress nominee,Guild best actress winner,Guild best actress nominee,Oscar best actress winner,Oscar best actress nominee
L.A. Confidential,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Basinger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nil by Mouth,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kathy Burke,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Voice,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jane Horrocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakespeare in Love,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gwyneth Paltrow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
East is East,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda Bassett,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Angela's Ashes,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emily Watson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chocolat,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juliette Binoche,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Almost Famous,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kate Hudson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Boys Don't Cry,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilary Swank,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Crouching Tiger, Hidden Dragon",2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle Yeoh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Amlie,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Audrey Tautou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridget Jones's Diary,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rene Zellweger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Monster's Ball,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halle Berry,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rene Zellweger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Lost in Translation,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scarlett Johansson,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mother,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Reid,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21 Grams,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naomi Watts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Monster,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlize Theron,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sylvia Llewelyn Davies,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finding Neverland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
House of Flying Daggers,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziyi Zhang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Walk the Line,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reese Witherspoon,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Mrs Henderson Presents,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judi Dench,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
The Constant Gardener,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rachel Weisz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Devil Wears Prada,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meryl Streep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
La Vie en Rose,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marion Cotillard,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Juno,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ellen Page,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
The Reader,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kate Winslet,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
The Lovely Bones,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saoirse Ronan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Julie and Julia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meryl Streep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Coco Before Chanel,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Audrey Tautou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Girl with the Dragon Tattoo,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noomi Rapace,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True Grit,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hailee Steinfeld,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Artist,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brnice Bejo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
My Week with Marilyn,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle Williams,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Amour,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuelle Riva,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Silver Linings Playbook,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Lawrence,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
American Hustle,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amy Adams,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Big Eyes,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amy Adams,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lady in the Van,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maggie Smith,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
La La Land,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emma Stone,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
The Girl on the Train,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emily Blunt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Florence Foster Jenkins,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meryl Streep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
To Sleep with Anger,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mary Alice,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bail Jumper,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eszter Balint,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Metropolitan,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carolyn Farina,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Impromptu,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judy Davis,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Twenty-One,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patsy Kensit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Rapture,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mimi Rogers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bright Angel,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lili Taylor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Search for Signs of Intelligent Life in the Universe,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lily Tomlin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gas Food Lodging,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairuza Balk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Laws of Gravity,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edie Falco,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Johnny Suede,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catherine Keener,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Twin Peaks: Fire Walk with Me,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheryl Lee,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
One False Move,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cynda Williams,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ruby in Paradise,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashley Judd,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
The Ballad of Little Jo,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suzy Amis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Wedding Banquet,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May Chin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Just Another Girl on the I.R.T.,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ariyan A. Johnson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Much Ado About Nothing,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emma Thompson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
What Happened Was...,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karen Sillas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I Like It Like That,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauren Vélez,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Eat Drink Man Woman,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chien-Lien Wu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Georgia,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Jason Leigh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nadja,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elina Löwensohn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Safe,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julianne Moore,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Addiction,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lili Taylor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caught,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Conchita Alonso,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Manny & Lo,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scarlett Johansson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Walking and Talking,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catherine Keener,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Whole Wide World,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renée Zellweger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Afterglow,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julie Christie,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
In the Company of Men,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacy Edwards,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
All Over Me,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alison Folland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sunday,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisa Harrow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Loved,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Wright,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
High Art,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ally Sheedy,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Claire Dolan,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katrin Cartlidge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Opposite of Sex,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christina Ricci,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Niagara, Niagara",1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Tunney,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Down in the Delta,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfre Woodard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A Walk on the Moon,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diane Lane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tumbleweeds,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janet McTeer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Valerie Flake,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susan Traylor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Election,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reese Witherspoon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Love & Basketball,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanaa Lathan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Two Family House,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Macdonald,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Things Behind the Sun,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Dickens,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Center of the World,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molly Parker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lift,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerry Washington,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Good Girl,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Aniston,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Secretary,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maggie Gyllenhaal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lovely & Amazing,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catherine Keener,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Personal Velocity,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parker Posey,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Blue Car,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agnes Bruckner,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
All the Real Girls,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zooey Deschanel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
In America,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samantha Morton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Virgin,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elisabeth Moss,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Maria Full of Grace,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catalina Sandino Moreno,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Woman Thou Art Loosed,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kimberly Elise,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Down to the Bone,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vera Farmiga,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
On the Outs,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judy Marte,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cavedweller,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyra Sedgwick,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Forty Shades of Blue,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dina Korzun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Squid and the Whale,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura Linney,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lackawanna Blues,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S. Epatha Merkerson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Room,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyndi Williams,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Half Nelson,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shareeka Epps,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
For Your Consideration,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catherine O'Hara,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sweet Land,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Reaser,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Land of Plenty,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle Williams,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Sorry, Haters",2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Wright,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Interview,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sienna Miller,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Broken English,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parker Posey,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Lust, Caution",2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tang Wei,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frozen River,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melissa Leo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Towelhead,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer Bishil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ballast,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarra Riggs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wendy and Lucy,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle Williams,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Downloading Nancy,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Bello,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Amreeka,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nisreen Faour,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Two Lovers,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gwyneth Paltrow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Kids Are All Right,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annette Bening,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Greenberg,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greta Gerwig,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
About Sunny,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauren Ambrose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Natural Selection,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rachael Harris,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pariah,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adepero Oduye,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Martha Marcy May Marlene,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Olsen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Return,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda Cardellini,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Middle of Nowhere,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emayatzy Corinealdi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Beasts of the Southern Wild,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quvenzhané Wallis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Beasts of the Southern Wild,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quvenzhan Wallis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Smashed,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mary Elizabeth Winstead,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Before Midnight,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julie Delpy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crystal Fairy,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaby Hoffmann,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Short Term 12,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brie Larson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Spectacular Now,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shailene Woodley,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Immigrant,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marion Cotillard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kumiko: The Treasure Hunter,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rinko Kikuchi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Obvious Child,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenny Slate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Only Lovers Left Alive,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tilda Swinton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Diary of a Teenage Girl,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bel Powley,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tangerine,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitana Kiki Rodriguez,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20th Century Women,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annette Bening,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
American Honey,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sasha Lane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
After Hours,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosanna Arquette,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Smooth Talk,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura Dern,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trouble in Mind,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lori Singer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Blue Velvet,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabella Rossellini,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Blue Velvet,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura Dern,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Salvador,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elpidia Carrillo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
